media_id	_c1	type_name	category_name_array	tag_name_array	director_name_array	actor_name_array	country	language	pubdate	created_time	time_length	rate	fee	vip_id	is_single	is_clip	vender_name	_c18
3785653	艺术亲子课堂	幼儿	["童话","益智","教育","早教","亲子","其他"]	["美术","艺术","4-6岁","7-10岁","早教","课堂","亲子","益智","国语","动画"]	NULL	NULL	大陆	国语	2017-02-04 00:00:00	1486436441	294	7.099999904632568	0	NULL	0	0	爱奇艺	一分钟视频带领孩子玩转艺术。零基础，亲子共享，同孩子一起成长～
11014727523	[拍客]民间乡艺汇演 十六只雄狮起舞闹元宵	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527180221	NULL	0.0	0	NULL	0	0	优酷	NULL
11014961523	香辣虾 121113	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	NULL	1527182247	NULL	0.0	0	NULL	0	0	优酷	NULL
11015532123	米饭离奇消失, 餐碟频频空盘, 秘密就是美味的白灼肥牛!	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1528824833	NULL	0.0	0	NULL	0	0	优酷	NULL
11016442923	日式风味照烧龙利鱼 做法超简单	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	NULL	1534353369	NULL	0.0	0	NULL	0	0	优酷	NULL
11018613723	发型师用碎发来作画	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1545240983	NULL	0.0	0	NULL	0	0	优酷	NULL
11020717923	第一次被拒绝停留! 把房车停在景区停车场, 半夜保安来敲车窗	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1553623411	NULL	0.0	0	NULL	0	0	优酷	NULL
11021896923	披萨很好吃？那是你没吃过用大火烤制的披萨饺，太不一般了！	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-05-11 00:00:00	1557778151	206	0.0	0	NULL	0	0	爱奇艺	NULL
11021898723	小厨教你传统肉丁烧麦的全新做法，加入两个咸鸭蛋，好吃惨了	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-05-13 00:00:00	1557778203	218	0.0	0	NULL	0	0	爱奇艺	NULL
11022078723	溺水如何现场急救 305	生活	["健康"]	["健康"]	NULL	NULL	NULL	NULL	NULL	1558215456	NULL	0.0	0	NULL	0	0	优酷	NULL
11022573723	失眠了该如何选对中药 1279	生活	["健康"]	["健康"]	NULL	NULL	NULL	NULL	NULL	1559416858	NULL	0.0	0	NULL	0	0	优酷	NULL
11022598923	红绿灯	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-02 00:00:00	1559495862	431	9.699999809265137	0	NULL	0	0	腾讯	NULL
11022827523	法治中国60分	生活	["综合"]	["生活"]	NULL	NULL	NULL	NULL	2019-06-09 00:00:00	1560062720	409	9.699999809265137	0	NULL	0	0	腾讯	NULL
11023144323	不锈钢锅发黄发黑，别用钢丝球擦！拿个物件抹一抹，瞬间光亮如新	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-12 00:00:00	1560810657	197	0.0	0	NULL	0	0	爱奇艺	NULL
11023146123	古早味台式蜜红薯	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-13 00:00:00	1560810731	60	0.0	0	NULL	0	0	爱奇艺	NULL
11023147923	带有“旺夫”体质的女人，往往有这3种表现，你身边有吗	生活	["情感"]	["情感"]	NULL	NULL	NULL	NULL	2019-06-16 00:00:00	1560810811	128	0.0	0	NULL	0	0	爱奇艺	NULL
11023149723	饲养员好奇翻开了袋鼠的袋子，看清楚后，宁愿自己从没看过！	生活	["宠物"]	["国内","奇趣小宠","宠物"]	NULL	NULL	国内	NULL	2019-06-16 00:00:00	1560810897	88	0.0	0	NULL	0	0	爱奇艺	NULL
11023151523	只要有甜品的地方，总能看到小馋嘴们的身影！	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-17 00:00:00	1560810987	125	0.0	0	NULL	0	0	爱奇艺	NULL
11023414323	 健身舞《潇洒走一回》经典歌曲 好听好看	生活	["舞蹈"]	["舞蹈"]	NULL	NULL	NULL	NULL	2019-06-19 00:00:00	1561416394	194	0.0	0	NULL	0	0	爱奇艺	NULL
11023416123	洋葱视频：办公室内惊现小野狂热追求者，“我”该答应他吗？	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-20 00:00:00	1561416475	480	0.0	0	NULL	0	0	爱奇艺	NULL
11023417923	在我的家乡非洲加纳，这些你不知道的风土人情	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-21 00:00:00	1561416570	156	0.0	0	NULL	0	0	爱奇艺	NULL
11023419723	家里有水果罐头的要留心！我也刚清楚，立马提醒家人，吃亏就晚了	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-22 00:00:00	1561416659	98	0.0	0	NULL	0	0	爱奇艺	NULL
11023421523	把铷磁铁放在苹果旁会怎样？老外进行实验，结果发现了不得的变化	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-24 00:00:00	1561416745	97	0.0	0	NULL	0	0	爱奇艺	NULL
11023441323	为什么女生都喜欢厚脸皮的男生？妹子说的有道理	生活	["综合"]	["雷人囧事"]	NULL	NULL	NULL	NULL	2019-06-22 00:00:00	1561419396	62	0.0	0	NULL	0	0	爱奇艺	NULL
11023482723	心酸！广西72岁老人无子女，家里泥砖房快要倒下，砍竹子回去修葺	生活	["综合"]	["灾难意外","社会"]	NULL	NULL	NULL	NULL	2019-06-26 00:00:00	1561498351	283	0.0	0	NULL	0	0	爱奇艺	NULL
11023624923	记得要找到冰箱里这个按钮，不然每个月白白交那么多电费，别忽视	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-25 00:00:00	1562021547	70	0.0	0	NULL	0	0	爱奇艺	NULL
11023626723	很多养鸽子的人，觉得辨别公母很麻烦，记住这些方法就可以了	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-06-26 00:00:00	1562021648	48	0.0	0	NULL	0	0	爱奇艺	NULL
11023630323	广东姑娘嫁穷小伙，后排坐6个人，有点挤	生活	["情感"]	["情感"]	NULL	NULL	NULL	NULL	2019-06-28 00:00:00	1562021845	164	0.0	0	NULL	0	0	爱奇艺	NULL
11023632123	这是什么神仙泥啊？新买的浪漫樱花泥太让人惊喜，玩起来超解压	生活	["休闲"]	["休闲","国内"]	NULL	NULL	国内	NULL	2019-06-30 00:00:00	1562021957	78	0.0	0	NULL	0	0	爱奇艺	NULL
11023633923	大妈给大家，西红柿炒鸡蛋	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-07-01 00:00:00	1562022147	166	0.0	0	NULL	0	0	爱奇艺	NULL
11023885923	善良姑娘好心帮助乞丐，却被哥哥赶走，结局哥哥被感动了	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-07-03 00:00:00	1562642335	304	0.0	0	NULL	0	0	爱奇艺	NULL
11023887723	将老鼠的精子放开空间站中，历时9个月，依旧培育出了老鼠！	生活	["奇闻"]	["国内","奇趣动物","奇闻"]	NULL	NULL	国内	NULL	2019-07-03 00:00:00	1562642472	80	0.0	0	NULL	0	0	爱奇艺	NULL
11023889523	这支舞蹈的服装和编排都值得学习哦！	生活	["舞蹈"]	["舞蹈"]	NULL	NULL	NULL	NULL	2019-07-07 00:00:00	1562642571	230	0.0	0	NULL	0	0	爱奇艺	NULL
11023891323	泰国吃货微笑姐，吃甜甜圈，据说很贵，很好吃，看她吃的太馋人了	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-07-07 00:00:00	1562642676	392	0.0	0	NULL	0	0	爱奇艺	NULL
11023893123	超好吃的一家麻辣烫	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-07-06 00:00:00	1562642788	296	0.0	0	NULL	0	0	爱奇艺	NULL
11024321523	猪八戒耳朵边豆角？东北这种特产见过吗，农村老姑巧手做太好吃	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-07-11 00:00:00	1563840922	238	0.0	0	NULL	0	0	爱奇艺	NULL
11024326923	香喷喷的孜然牛肉，好吃的都给跪了	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-07-15 00:00:00	1563841405	110	0.0	0	NULL	0	0	爱奇艺	NULL
11024330523	【兩姐妹廚房】抹茶木糠布甸 | 免焗甜品 | 2GirlsTV	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-07-18 00:00:00	1563841706	220	0.0	0	NULL	0	0	爱奇艺	電動打蛋器：https://youtu.be/I-hsfZL8R7UYOUTUBE影片: https://youtu.be/g9-OnqnSHGkYOUTUBE頻道: https://www.youtube.com/channel/UCh_Nql0Ll-kqHnE0lO15SYA
11024982123	小刀穿过手指，手指竟毫发无伤	生活	["美食"]	["社会","趣闻轶事","美食"]	NULL	NULL	NULL	NULL	2019-08-13 00:00:00	1565701462	180	0.0	0	NULL	0	0	爱奇艺	NULL
11025027123	吨味儿	生活	["美食"]	["美食"]	NULL	NULL	内地	普通话	2019-08-07 00:00:00	1565937018	207	7.199999809265137	0	NULL	0	0	芒果	制作料理不舍吃，我只吃泡面，最后都给狗狗吃。
11025471723	优美情歌DJ版《如果当初》旋律大气醉人，步伐时尚简单 附分解！	生活	["舞蹈"]	["舞蹈"]	NULL	NULL	NULL	NULL	2019-07-24 00:00:00	1567470185	299	0.0	0	NULL	0	0	爱奇艺	NULL
11025473523	炒丝瓜总是出水？只需多加这1步，丝瓜不出水，出锅比红烧肉还香	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-07-25 00:00:00	1567470310	156	0.0	0	NULL	0	0	爱奇艺	NULL
11025475323	为什么有钱人都在床底撒把花椒？原来还有大讲究，越早清楚越受益	生活	["综合"]	["国内"]	NULL	NULL	国内	NULL	2019-07-26 00:00:00	1567470446	126	0.0	0	NULL	0	0	爱奇艺	为什么有钱人都在床底撒把花椒？原来还有大讲究，越早清楚越受益三伏天，记得在墙角撒一把花椒，作用简直太聪明，用过的人都夸好有钱人喜欢在床底撒一把花椒的原因，为什么有钱人喜欢在床底撒一把花椒，花椒的多种作用，花椒的小妙用，花椒的作用，1、床底撒一把花椒，去除异味防潮的作用，2、白醋浸泡花椒放在卫生间去除异味的作用，3、墙角撒一把花椒的作用，可以有效的驱赶小飞虫
11025477123	大饼这样做才过瘾，不加酵母，不加水，搅一搅，柔软香甜	生活	["美食"]	["国内","家常主食","美食"]	NULL	NULL	国内	NULL	2019-07-28 00:00:00	1567470564	100	0.0	0	NULL	0	0	爱奇艺	家常饼最简单的做法，加上它，搅一搅，自然醒发，柔软劲道
11025480723	最强野人，在毫无生机的平原上修建地下房子，用于居住	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-07-30 00:00:00	1567470908	243	0.0	0	NULL	0	0	爱奇艺	NULL
11025482523	韩国小伙吃猪排骨火锅，就着白米饭吃，还加了一份泡菜	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-08-01 00:00:00	1567471074	156	0.0	0	NULL	0	0	爱奇艺	NULL
11025484323	废旧不用的梳子，一把都不要扔！太“值钱”了，可惜我现在才发现	生活	["综合"]	["国内"]	NULL	NULL	国内	NULL	2019-08-02 00:00:00	1567471182	108	0.0	0	NULL	0	0	爱奇艺	废旧不用的梳子，一把都不要扔！太“值钱”了，可惜我现在才发现你家有旧梳子吗？这个用途真厉害，要是早点看到就好了，都学学废旧梳子的神奇用途，第一，可以当做刷毛器，省去了买刷毛器的钱，第二，钉钉子，不会伤到我们的手，希望这个生活小妙招可以帮助到您。
11025486123	主人要给仓鼠拔牙，小家伙都吓破胆了：好吃的都给你，放过我吧	生活	["宠物"]	["宠物"]	NULL	NULL	NULL	NULL	2019-08-04 00:00:00	1567471296	81	0.0	0	NULL	0	0	爱奇艺	NULL
11025487923	2斤凉皮，在配上一大碗蛋酒，三人狼吞虎咽的，边吃边喝真带劲	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-08-06 00:00:00	1567471412	405	0.0	0	NULL	0	0	爱奇艺	NULL
11025489723	超有灵性的小鸟，主人一开水龙头，它就乖乖的到手掌里洗澡！	生活	["宠物"]	["国内","奇趣小宠","宠物","观赏鸟"]	NULL	NULL	国内	NULL	2019-08-06 00:00:00	1567471511	81	0.0	0	NULL	0	0	爱奇艺	主人一开水龙头，小鸟就乖乖到手掌里洗澡，镜头拍下全过程！
11025491523	小猫咪的搞笑瞬间！	生活	["宠物"]	["宠物"]	NULL	NULL	NULL	NULL	2019-08-08 00:00:00	1567471620	226	0.0	0	NULL	0	0	爱奇艺	NULL
11025493323	不管家里再有钱，废旧手机可不能扔，还真不是迷信，早点看看不亏	生活	["综合"]	NULL	NULL	NULL	NULL	NULL	2019-08-09 00:00:00	1567471717	103	0.0	0	NULL	0	0	爱奇艺	NULL
11025496923	兄弟俩比赛吃八爪鱼，看谁吃的块。	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-08-13 00:00:00	1567471921	51	0.0	0	NULL	0	0	爱奇艺	兄弟俩比赛吃八爪鱼，看谁吃的块。
11025498723	在墙角放一把钥匙，特别厉害，解决了男女人的大烦恼，不学太亏了	生活	["综合"]	["国内"]	NULL	NULL	国内	NULL	2019-08-14 00:00:00	1567472035	158	0.0	0	NULL	0	0	爱奇艺	废旧钥匙变废为宝，废旧钥匙的多种作用，废旧钥匙废物利用，废旧钥匙的小妙用，废旧钥匙留在家中特别值钱，废旧钥匙解决了男女人的大烦恼，废旧钥匙别着急扔，1、废旧钥匙放在墙角，清洁墙角的作用，2、废旧钥匙开快递的作用，3、废旧钥匙开啤酒瓶盖的作用，4、废旧钥匙充当裤子拉链头的作用
11025500523	葱油鸡的懒人版做法，肉质滑嫩鲜香入味，做法超简单，一看就会做	生活	["美食"]	["美食"]	NULL	NULL	NULL	NULL	2019-08-17 00:00:00	1567472142	96	0.0	0	NULL	0	0	爱奇艺	NULL
11025502323	小伙野外找到乌龟巢，扒开一看，场面彻底震撼了	生活	["休闲"]	["休闲"]	NULL	NULL	NULL	NULL	2019-08-17 00:00:00	1567472239	75	0.0	0	NULL	0	0	爱奇艺	NULL
